location;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;daily_vaccinations_raw;daily_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;daily_vaccinations_per_million
Malawi;MWI;21.05.2021;341698;341698;;2217;1435;1.79;1.79;;75
Malawi;MWI;22.05.2021;344394;344394;;2696;1634;1.8;1.8;;85
Malawi;MWI;23.05.2021;344647;344647;;253;1570;1.8;1.8;;82
Malawi;MWI;24.05.2021;;;;;1552;;;;81
Malawi;MWI;25.05.2021;345806;345806;;;1511;1.81;1.81;;79
Malawi;MWI;26.05.2021;347638;347638;;1832;1545;1.82;1.82;;81
Malawi;MWI;27.05.2021;;;;;1520;;;;79
Malawi;MWI;28.05.2021;352607;352607;;;1558;1.84;1.84;;81
Malawi;MWI;29.05.2021;354777;354777;;2170;1483;1.85;1.85;;78
Malawi;MWI;30.05.2021;355093;355093;;316;1492;1.86;1.86;;78
Malawi;MWI;31.05.2021;355118;355118;;25;1413;1.86;1.86;;74
Malawi;MWI;01.06.2021;356134;356134;;1016;1475;1.86;1.86;;77
Malawi;MWI;02.06.2021;357015;357015;;881;1340;1.87;1.87;;70
Malawi;MWI;03.06.2021;357650;357650;;635;1075;1.87;1.87;;56
Malawi;MWI;04.06.2021;;;;;785;;;;41
Malawi;MWI;05.06.2021;;;;;540;;;;28
Malawi;MWI;06.06.2021;359008;358989;19;;559;1.88;1.88;0;29
Malawi;MWI;07.06.2021;359184;359165;19;176;581;1.88;1.88;0;30
Malawi;MWI;08.06.2021;;;;;1019;;;;53
Malawi;MWI;09.06.2021;367356;365256;2100;;1477;1.92;1.91;0.01;77
Malawi;MWI;10.06.2021;369674;366198;3476;2318;1718;1.93;1.91;0.02;90
Malawi;MWI;11.06.2021;374268;368465;5803;4594;2309;1.96;1.93;0.03;121
Malawi;MWI;12.06.2021;377614;370003;7611;3346;2723;1.97;1.93;0.04;142
Malawi;MWI;13.06.2021;;;;;2918;;;;153
Malawi;MWI;14.06.2021;381257;371791;9466;;3153;1.99;1.94;0.05;165
Malawi;MWI;15.06.2021;387363;373577;13786;6106;3442;2.02;1.95;0.07;180
Malawi;MWI;16.06.2021;393313;375578;17735;5950;3708;2.06;1.96;0.09;194
Malawi;MWI;17.06.2021;406167;378694;27473;12854;5213;2.12;1.98;0.14;273
Malawi;MWI;18.06.2021;413961;380697;33264;7794;5670;2.16;1.99;0.17;296
Malawi;MWI;19.06.2021;420685;383273;37412;6724;6153;2.2;2;0.2;322
Malawi;MWI;20.06.2021;;;;;6023;;;;315
Malawi;MWI;21.06.2021;422508;383726;38782;;5893;2.21;2.01;0.2;308
Malawi;MWI;22.06.2021;425051;384406;40645;2543;5384;2.22;2.01;0.21;281
Malawi;MWI;23.06.2021;426356;384671;41685;1305;4720;2.23;2.01;0.22;247
Malawi;MWI;24.06.2021;427440;385047;42393;1084;3039;2.23;2.01;0.22;159
Malawi;MWI;25.06.2021;427730;385114;42616;290;1967;2.24;2.01;0.22;103
Malawi;MWI;26.06.2021;428321;385219;43102;591;1091;2.24;2.01;0.23;57
Malawi;MWI;27.06.2021;428391;385236;43155;70;971;2.24;2.01;0.23;51
Malawi;MWI;28.06.2021;428407;385242;43165;16;843;2.24;2.01;0.23;44
Malaysia;MYS;24.02.2021;60;60;;;;0;0;;
Malaysia;MYS;25.02.2021;1213;1213;;1153;1153;0;0;;36
Malaysia;MYS;26.02.2021;5299;5299;;4086;2620;0.02;0.02;;81
Malaysia;MYS;27.02.2021;12011;12011;;6712;3984;0.04;0.04;;123
Malaysia;MYS;28.02.2021;18697;18694;3;6686;4659;0.06;0.06;0;144
Malaysia;MYS;01.03.2021;34058;34051;7;15361;6800;0.11;0.11;0;210
Malaysia;MYS;02.03.2021;55720;55709;11;21662;9277;0.17;0.17;0;287
Malaysia;MYS;03.03.2021;78361;78345;16;22641;11186;0.24;0.24;0;346
Malaysia;MYS;04.03.2021;97898;97872;26;19537;13812;0.3;0.3;0;427
Malaysia;MYS;05.03.2021;112028;112000;28;14130;15247;0.35;0.35;0;471
Malaysia;MYS;06.03.2021;127377;127348;29;15349;16481;0.39;0.39;0;509
Malaysia;MYS;07.03.2021;139728;139697;31;12351;17290;0.43;0.43;0;534
Malaysia;MYS;08.03.2021;166539;166505;34;26811;18926;0.51;0.51;0;585
Malaysia;MYS;09.03.2021;196276;196240;36;29737;20079;0.61;0.61;0;620
Malaysia;MYS;10.03.2021;224713;224676;37;28437;20907;0.69;0.69;0;646
Malaysia;MYS;11.03.2021;250857;250820;37;26144;21851;0.78;0.77;0;675
Malaysia;MYS;12.03.2021;276903;276865;38;26046;23554;0.86;0.86;0;728
Malaysia;MYS;13.03.2021;293556;293518;38;16653;23740;0.91;0.91;0;733
Malaysia;MYS;14.03.2021;303422;303384;38;9866;23385;0.94;0.94;0;723
Malaysia;MYS;15.03.2021;323419;323380;39;19997;22411;1;1;0;692
Malaysia;MYS;16.03.2021;348732;348690;42;25313;21779;1.08;1.08;0;673
Malaysia;MYS;17.03.2021;369553;369451;102;20821;20691;1.14;1.14;0;639
Malaysia;MYS;18.03.2021;387594;386747;847;18041;19534;1.2;1.19;0;604
Malaysia;MYS;19.03.2021;402062;397473;4589;14468;17880;1.24;1.23;0.01;552
Malaysia;MYS;20.03.2021;415805;405190;10615;13743;17464;1.28;1.25;0.03;540
Malaysia;MYS;21.03.2021;431267;414887;16380;15462;18264;1.33;1.28;0.05;564
Malaysia;MYS;22.03.2021;455472;424605;30867;24205;18865;1.41;1.31;0.1;583
Malaysia;MYS;23.03.2021;484623;432915;51708;29151;19413;1.5;1.34;0.16;600
Malaysia;MYS;24.03.2021;513638;439229;74409;29015;20584;1.59;1.36;0.23;636
Malaysia;MYS;25.03.2021;539358;445662;93696;25720;21681;1.67;1.38;0.29;670
Malaysia;MYS;26.03.2021;555829;449586;106243;16471;21967;1.72;1.39;0.33;679
Malaysia;MYS;27.03.2021;571616;451287;120329;15787;22259;1.77;1.39;0.37;688
Malaysia;MYS;28.03.2021;587924;454937;132987;16308;22380;1.82;1.41;0.41;691
Malaysia;MYS;29.03.2021;622331;462590;159741;34407;23837;1.92;1.43;0.49;736
Malaysia;MYS;30.03.2021;662695;473993;188702;40364;25439;2.05;1.46;0.58;786
Malaysia;MYS;31.03.2021;699238;483516;215722;36543;26514;2.16;1.49;0.67;819
Malaysia;MYS;01.04.2021;741287;499183;242104;42049;28847;2.29;1.54;0.75;891
Malaysia;MYS;02.04.2021;771725;506782;264943;30438;30842;2.38;1.57;0.82;953
Malaysia;MYS;03.04.2021;788571;509192;279379;16846;30994;2.44;1.57;0.86;958
Malaysia;MYS;04.04.2021;802861;514768;288093;14290;30705;2.48;1.59;0.89;949
Malaysia;MYS;05.04.2021;831156;523964;307192;28295;29832;2.57;1.62;0.95;922
Malaysia;MYS;06.04.2021;863650;534942;328708;32494;28708;2.67;1.65;1.02;887
Malaysia;MYS;07.04.2021;894237;547509;346728;30587;27857;2.76;1.69;1.07;861
Malaysia;MYS;08.04.2021;920939;559504;361435;26702;25665;2.85;1.73;1.12;793
Malaysia;MYS;09.04.2021;942433;566698;375735;21494;24387;2.91;1.75;1.16;753
Malaysia;MYS;10.04.2021;957962;572233;385729;15529;24199;2.96;1.77;1.19;748
Malaysia;MYS;11.04.2021;981053;584673;396380;23091;25456;3.03;1.81;1.22;787
Malaysia;MYS;12.04.2021;1020214;609940;410274;39161;27008;3.15;1.88;1.27;834
Malaysia;MYS;13.04.2021;1043940;625981;417959;23726;25756;3.23;1.93;1.29;796
Malaysia;MYS;14.04.2021;1072501;646848;425653;28561;25466;3.31;2;1.32;787
Malaysia;MYS;15.04.2021;1099697;664907;434790;27196;25537;3.4;2.05;1.34;789
Malaysia;MYS;16.04.2021;1119202;680495;438707;19505;25253;3.46;2.1;1.36;780
Malaysia;MYS;17.04.2021;1128823;689053;439770;9621;24409;3.49;2.13;1.36;754
Malaysia;MYS;18.04.2021;1138648;695136;443512;9825;22514;3.52;2.15;1.37;696
Malaysia;MYS;19.04.2021;1171457;719735;451722;32809;21606;3.62;2.22;1.4;668
Malaysia;MYS;20.04.2021;1204590;741769;462821;33133;22950;3.72;2.29;1.43;709
Malaysia;MYS;21.04.2021;1231760;757547;474213;27170;22751;3.81;2.34;1.47;703
Malaysia;MYS;22.04.2021;1259982;772283;487699;28222;22898;3.89;2.39;1.51;707
Malaysia;MYS;23.04.2021;1278782;784441;494341;18800;22797;3.95;2.42;1.53;704
Malaysia;MYS;24.04.2021;1289459;792364;497095;10677;22948;3.98;2.45;1.54;709
Malaysia;MYS;25.04.2021;1304206;801450;502756;14747;23651;4.03;2.48;1.55;731
Malaysia;MYS;26.04.2021;1334290;822655;511635;30084;23262;4.12;2.54;1.58;719
Malaysia;MYS;27.04.2021;1368794;845360;523434;34504;23458;4.23;2.61;1.62;725
Malaysia;MYS;28.04.2021;1408260;871673;536587;39466;25214;4.35;2.69;1.66;779
Malaysia;MYS;29.04.2021;1420709;878100;542609;12449;22961;4.39;2.71;1.68;709
Malaysia;MYS;30.04.2021;1447111;895658;551453;26402;24047;4.47;2.77;1.7;743
Malaysia;MYS;01.05.2021;1452427;898548;553879;5316;23281;4.49;2.78;1.71;719
Malaysia;MYS;02.05.2021;1468078;906137;561941;15651;23410;4.54;2.8;1.74;723
Malaysia;MYS;03.05.2021;1519055;930513;588542;50977;26395;4.69;2.87;1.82;816
Malaysia;MYS;04.05.2021;1568654;960524;608130;49599;28551;4.85;2.97;1.88;882
Malaysia;MYS;05.05.2021;1623317;992360;630957;54663;30722;5.02;3.07;1.95;949
Malaysia;MYS;06.05.2021;1678810;1029147;649663;55493;36872;5.19;3.18;2.01;1139
Malaysia;MYS;07.05.2021;1726313;1061227;665086;47503;39886;5.33;3.28;2.05;1232
Malaysia;MYS;08.05.2021;1753201;1079748;673453;26888;42968;5.42;3.34;2.08;1328
Malaysia;MYS;09.05.2021;1785504;1105487;680017;32303;45347;5.52;3.42;2.1;1401
Malaysia;MYS;10.05.2021;1846704;1141956;704748;61200;46807;5.71;3.53;2.18;1446
Malaysia;MYS;11.05.2021;1895444;1172336;723108;48740;46684;5.86;3.62;2.23;1442
Malaysia;MYS;12.05.2021;1913483;1182587;730896;18039;41452;5.91;3.65;2.26;1281
Malaysia;MYS;13.05.2021;1913599;1182698;730901;116;33541;5.91;3.65;2.26;1036
Malaysia;MYS;14.05.2021;1913632;1182719;730913;33;26760;5.91;3.65;2.26;827
Malaysia;MYS;15.05.2021;1924382;1192880;731502;10750;24454;5.95;3.69;2.26;756
Malaysia;MYS;16.05.2021;1934677;1202849;731828;10295;21310;5.98;3.72;2.26;658
Malaysia;MYS;17.05.2021;1994938;1235084;759854;60261;21176;6.16;3.82;2.35;654
Malaysia;MYS;18.05.2021;2071489;1279435;792054;76551;25149;6.4;3.95;2.45;777
Malaysia;MYS;19.05.2021;2155137;1329157;825980;83648;34522;6.66;4.11;2.55;1067
Malaysia;MYS;20.05.2021;2235740;1387906;847834;80603;46020;6.91;4.29;2.62;1422
Malaysia;MYS;21.05.2021;2296337;1429825;866512;60597;54672;7.09;4.42;2.68;1689
Malaysia;MYS;22.05.2021;2341545;1471903;869642;45208;59595;7.23;4.55;2.69;1841
Malaysia;MYS;23.05.2021;2387532;1509557;877975;45987;64694;7.38;4.66;2.71;1999
Malaysia;MYS;24.05.2021;2482541;1578679;903862;95009;69658;7.67;4.88;2.79;2152
Malaysia;MYS;25.05.2021;2582093;1647637;934456;99552;72943;7.98;5.09;2.89;2254
Malaysia;MYS;26.05.2021;2604081;1667734;936347;21988;64135;8.05;5.15;2.89;1982
Malaysia;MYS;27.05.2021;2711421;1725818;985603;107340;67954;8.38;5.33;3.05;2100
Malaysia;MYS;28.05.2021;2785197;1772264;1012933;73776;69837;8.61;5.48;3.13;2158
Malaysia;MYS;29.05.2021;2850593;1822794;1027799;65396;72721;8.81;5.63;3.18;2247
Malaysia;MYS;30.05.2021;2913009;1860864;1052145;62416;75068;9;5.75;3.25;2319
Malaysia;MYS;31.05.2021;3008429;1927861;1080568;95420;75127;9.3;5.96;3.34;2321
Malaysia;MYS;01.06.2021;3107218;2002345;1104873;98789;75018;9.6;6.19;3.41;2318
Malaysia;MYS;02.06.2021;3212873;2098189;1114684;105655;86970;9.93;6.48;3.44;2687
Malaysia;MYS;03.06.2021;3330436;2208016;1122420;117563;88431;10.29;6.82;3.47;2732
Malaysia;MYS;04.06.2021;3420713;2293377;1127336;90277;90788;10.57;7.09;3.48;2805
Malaysia;MYS;05.06.2021;3493193;2364455;1128738;72480;91800;10.79;7.31;3.49;2836
Malaysia;MYS;06.06.2021;3574376;2444075;1130301;81183;94481;11.04;7.55;3.49;2919
Malaysia;MYS;07.06.2021;3638812;2503655;1135157;64436;90055;11.24;7.74;3.51;2782
Malaysia;MYS;08.06.2021;3790121;2609377;1180744;151309;97558;11.71;8.06;3.65;3014
Malaysia;MYS;09.06.2021;3944987;2724048;1220939;154866;104588;12.19;8.42;3.77;3231
Malaysia;MYS;10.06.2021;4102936;2835178;1267758;157949;110357;12.68;8.76;3.92;3410
Malaysia;MYS;11.06.2021;4227554;2929736;1297818;124618;115263;13.06;9.05;4.01;3561
Malaysia;MYS;12.06.2021;4361358;3030096;1331262;133804;124024;13.48;9.36;4.11;3832
Malaysia;MYS;13.06.2021;4490270;3132304;1357966;128912;130842;13.87;9.68;4.2;4043
Malaysia;MYS;14.06.2021;4688233;3275194;1413039;197963;149917;14.49;10.12;4.37;4632
Malaysia;MYS;15.06.2021;4904109;3435420;1468689;215876;159141;15.15;10.61;4.54;4917
Malaysia;MYS;16.06.2021;5108948;3632195;1476753;204839;166280;15.78;11.22;4.56;5137
Malaysia;MYS;17.06.2021;5330654;3810071;1520583;221706;175388;16.47;11.77;4.7;5419
Malaysia;MYS;18.06.2021;5510720;3957687;1553033;180066;183309;17.03;12.23;4.8;5664
Malaysia;MYS;19.06.2021;5675002;4086087;1588915;164282;187663;17.53;12.62;4.91;5798
Malaysia;MYS;20.06.2021;5815575;4202601;1612974;140573;189329;17.97;12.98;4.98;5850
Malaysia;MYS;21.06.2021;6051198;4384441;1666757;235623;194709;18.7;13.55;5.15;6016
Malaysia;MYS;22.06.2021;6301727;4574685;1727042;250529;199660;19.47;14.13;5.34;6169
Malaysia;MYS;23.06.2021;6554500;4749133;1805367;252773;206507;20.25;14.67;5.58;6380
Malaysia;MYS;24.06.2021;6823104;4924334;1898770;268604;213207;21.08;15.21;5.87;6587
Malaysia;MYS;25.06.2021;7039072;5072714;1966358;215968;218336;21.75;15.67;6.08;6746
Malaysia;MYS;26.06.2021;7226949;5204993;2021956;187877;221707;22.33;16.08;6.25;6850
Malaysia;MYS;27.06.2021;7395905;5308849;2087056;168956;225761;22.85;16.4;6.45;6975
Malaysia;MYS;28.06.2021;7593179;5463128;2130051;197274;220283;23.46;16.88;6.58;6806
Malaysia;MYS;29.06.2021;7824912;5610911;2214001;231733;217598;24.18;17.34;6.84;6723
Malaysia;MYS;30.06.2021;8083685;5774667;2309018;258773;218455;24.98;17.84;7.13;6750
Malaysia;MYS;01.07.2021;8346697;5952815;2393882;263012;217656;25.79;18.39;7.4;6725
Malaysia;MYS;02.07.2021;8582893;6119874;2463019;236196;220546;26.52;18.91;7.61;6814
Malaysia;MYS;03.07.2021;8800700;6261014;2539686;217807;224822;27.19;19.34;7.85;6946
Malaysia;MYS;04.07.2021;9006715;6388399;2618316;206015;230116;27.83;19.74;8.09;7110
Malaysia;MYS;05.07.2021;9320476;6585002;2735474;313761;246757;28.8;20.35;8.45;7624
Malaysia;MYS;06.07.2021;9660519;6791759;2868760;340043;262230;29.85;20.98;8.86;8102
Malaysia;MYS;07.07.2021;10036361;6999554;3036807;375842;278954;31.01;21.63;9.38;8619
Malaysia;MYS;08.07.2021;10413270;7222481;3190789;376909;295225;32.17;22.32;9.86;9121
Malaysia;MYS;09.07.2021;10750748;7435877;3314871;337478;309694;33.22;22.97;10.24;9568
Malaysia;MYS;10.07.2021;11075493;7649848;3425645;324745;324970;34.22;23.64;10.58;10040
Malaysia;MYS;11.07.2021;11366710;7840034;3526676;291217;337142;35.12;24.22;10.9;10417
Malaysia;MYS;12.07.2021;11788189;8104068;3684121;421479;352530;36.42;25.04;11.38;10892
Maldives;MDV;02.02.2021;880;880;;;;0.16;0.16;;
Maldives;MDV;03.02.2021;1578;1578;;698;698;0.29;0.29;;1291
Maldives;MDV;04.02.2021;3204;3204;;1626;1162;0.59;0.59;;2150
Maldives;MDV;05.02.2021;4269;4269;;1065;1130;0.79;0.79;;2090
Maldives;MDV;06.02.2021;6854;6854;;2585;1494;1.27;1.27;;2764
Maldives;MDV;07.02.2021;9752;9752;;2898;1774;1.8;1.8;;3282
Maldives;MDV;08.02.2021;12934;12934;;3182;2009;2.39;2.39;;3717
Maldives;MDV;09.02.2021;16251;16251;;3317;2196;3.01;3.01;;4063
Maldives;MDV;10.02.2021;20161;20161;;3910;2655;3.73;3.73;;4912
Maldives;MDV;11.02.2021;25327;25327;;5166;3160;4.69;4.69;;5846
Maldives;MDV;12.02.2021;27367;27367;;2040;3300;5.06;5.06;;6105
Maldives;MDV;13.02.2021;33106;33106;;5739;3750;6.12;6.12;;6937
Maldives;MDV;14.02.2021;38591;38591;;5485;4120;7.14;7.14;;7622
Maldives;MDV;15.02.2021;43817;43817;;5226;4412;8.11;8.11;;8162
Maldives;MDV;16.02.2021;50047;50047;;6230;4828;9.26;9.26;;8932
Maldives;MDV;17.02.2021;56218;56218;;6171;5151;10.4;10.4;;9529
Maldives;MDV;18.02.2021;64048;64048;;7830;5532;11.85;11.85;;10234
Maldives;MDV;19.02.2021;64048;64048;;0;5240;11.85;11.85;;9694
Maldives;MDV;20.02.2021;70009;70009;;5961;5272;12.95;12.95;;9753
Maldives;MDV;21.02.2021;75013;75013;;5004;5203;13.88;13.88;;9626
Maldives;MDV;22.02.2021;80159;80159;;5146;5192;14.83;14.83;;9605
Maldives;MDV;23.02.2021;85110;85110;;4951;5009;15.75;15.75;;9267
Maldives;MDV;24.02.2021;90865;90865;;5755;4950;16.81;16.81;;9157
Maldives;MDV;25.02.2021;98311;98311;;7446;4895;18.19;18.19;;9056
Maldives;MDV;26.02.2021;99419;99419;;1108;5053;18.39;18.39;;9348
Maldives;MDV;27.02.2021;105492;105492;;6073;5069;19.52;19.52;;9378
Maldives;MDV;28.02.2021;111415;111415;;5923;5200;20.61;20.61;;9620
Maldives;MDV;01.03.2021;117115;117115;;5700;5279;21.67;21.67;;9766
Maldives;MDV;02.03.2021;123665;123665;;6550;5508;22.88;22.88;;10190
Maldives;MDV;03.03.2021;129424;129424;;5759;5508;23.94;23.94;;10190
Maldives;MDV;04.03.2021;137124;137124;;7700;5545;25.37;25.37;;10258
Maldives;MDV;05.03.2021;138827;138827;;1703;5630;25.68;25.68;;10415
Maldives;MDV;06.03.2021;145768;145768;;6941;5754;26.97;26.97;;10645
Maldives;MDV;07.03.2021;151643;151643;;5875;5747;28.05;28.05;;10632
Maldives;MDV;08.03.2021;157813;157813;;6170;5814;29.2;29.2;;10756
Maldives;MDV;09.03.2021;165675;165675;;7862;6001;30.65;30.65;;11102
Maldives;MDV;10.03.2021;175456;175456;;9781;6576;32.46;32.46;;12166
Maldives;MDV;11.03.2021;186930;186930;;11474;7115;34.58;34.58;;13163
Maldives;MDV;12.03.2021;188436;188436;;1506;7087;34.86;34.86;;13111
Maldives;MDV;13.03.2021;198206;198206;;9770;7491;36.67;36.67;;13858
Maldives;MDV;14.03.2021;206114;206114;;7908;7782;38.13;38.13;;14397
Maldives;MDV;15.03.2021;212711;212711;;6597;7843;39.35;39.35;;14510
Maldives;MDV;16.03.2021;214486;214486;;1775;6973;39.68;39.68;;12900
Maldives;MDV;17.03.2021;215852;215852;;1366;5771;39.93;39.93;;10676
Maldives;MDV;18.03.2021;217597;217597;;1745;4381;40.26;40.26;;8105
Maldives;MDV;19.03.2021;218046;218046;;449;4230;40.34;40.34;;7825
Maldives;MDV;20.03.2021;218645;218645;;599;2920;40.45;40.45;;5402
Maldives;MDV;21.03.2021;218912;218912;;267;1828;40.5;40.5;;3382
Maldives;MDV;22.03.2021;220768;220768;;1856;1151;40.84;40.84;;2129
Maldives;MDV;23.03.2021;222970;222970;;2202;1212;41.25;41.25;;2242
Maldives;MDV;24.03.2021;224979;224979;;2009;1304;41.62;41.62;;2412
Maldives;MDV;25.03.2021;227423;227423;;2444;1404;42.07;42.07;;2597
Maldives;MDV;26.03.2021;227696;227696;;273;1379;42.12;42.12;;2551
Maldives;MDV;27.03.2021;230130;230130;;2434;1641;42.57;42.57;;3036
Maldives;MDV;28.03.2021;232175;232175;;2045;1895;42.95;42.95;;3506
Maldives;MDV;29.03.2021;233875;233875;;1700;1872;43.27;43.27;;3463
Maldives;MDV;30.03.2021;235682;235682;;1807;1816;43.6;43.6;;3360
Maldives;MDV;31.03.2021;237716;237716;;2034;1820;43.98;43.98;;3367
Maldives;MDV;01.04.2021;240773;240773;;3057;1907;44.54;44.54;;3528
Maldives;MDV;02.04.2021;241127;241127;;354;1919;44.61;44.61;;3550
Maldives;MDV;03.04.2021;245470;243749;1721;4343;2191;45.41;45.09;0.32;4053
Maldives;MDV;04.04.2021;250633;246896;3737;5163;2637;46.37;45.68;0.69;4878
Maldives;MDV;05.04.2021;256892;251139;5753;6259;3288;47.52;46.46;1.06;6083
Maldives;MDV;06.04.2021;263832;255881;7951;6940;4021;48.81;47.34;1.47;7439
Maldives;MDV;07.04.2021;270854;260285;10569;7022;4734;50.11;48.15;1.96;8758
Maldives;MDV;08.04.2021;280186;265235;14951;9332;5630;51.83;49.07;2.77;10415
Maldives;MDV;09.04.2021;282926;267795;15131;2740;5971;52.34;49.54;2.8;11046
Maldives;MDV;10.04.2021;283753;268459;15294;827;5469;52.49;49.66;2.83;10118
Maldives;MDV;11.04.2021;;;;;5823;;;;10773
Maldives;MDV;12.04.2021;299029;273660;25369;;6020;55.32;50.63;4.69;11137
Maldives;MDV;13.04.2021;;;;;5366;;;;9927
Maldives;MDV;14.04.2021;303752;274782;28970;;4700;56.19;50.83;5.36;8695
Maldives;MDV;15.04.2021;312053;277522;34531;8301;4552;57.73;51.34;6.39;8421
Maldives;MDV;16.04.2021;313363;278069;35294;1310;4348;57.97;51.44;6.53;8044
Maldives;MDV;17.04.2021;319532;279302;40230;6169;5111;59.11;51.67;7.44;9455
Maldives;MDV;18.04.2021;327665;281848;45817;8133;5182;60.62;52.14;8.48;9587
Maldives;MDV;19.04.2021;335323;283973;51350;7658;5185;62.03;52.53;9.5;9592
Maldives;MDV;20.04.2021;342379;285562;56817;7056;5856;63.34;52.83;10.51;10834
Maldives;MDV;21.04.2021;349757;287171;62586;7378;6572;64.7;53.13;11.58;12158
Maldives;MDV;22.04.2021;358705;288903;69802;8948;6665;66.36;53.45;12.91;12330
Maldives;MDV;23.04.2021;360997;290014;70983;2292;6805;66.78;53.65;13.13;12589
Maldives;MDV;24.04.2021;368150;291227;76923;7153;6945;68.11;53.88;14.23;12848
Maldives;MDV;25.04.2021;375240;292413;82827;7090;6796;69.42;54.1;15.32;12573
Maldives;MDV;26.04.2021;382078;293429;88649;6838;6679;70.68;54.28;16.4;12356
Maldives;MDV;27.04.2021;386881;294269;92612;4803;6357;71.57;54.44;17.13;11760
Maldives;MDV;28.04.2021;392590;295251;97339;5709;6119;72.63;54.62;18.01;11320
Maldives;MDV;29.04.2021;397875;296529;101346;5285;5596;73.61;54.86;18.75;10353
Maldives;MDV;30.04.2021;;;;;5388;;;;9968
Maldives;MDV;01.05.2021;399550;296961;102589;;4486;73.92;54.94;18.98;8299
Maldives;MDV;02.05.2021;406133;297639;108494;6583;4413;75.13;55.06;20.07;8164
Maldives;MDV;03.05.2021;412636;298396;114240;6503;4365;76.34;55.2;21.13;8075
Maldives;MDV;04.05.2021;418925;299407;119518;6289;4578;77.5;55.39;22.11;8469
Maldives;MDV;05.05.2021;423770;300189;123581;4845;4454;78.4;55.53;22.86;8240
Maldives;MDV;06.05.2021;427228;300438;126790;3458;4193;79.04;55.58;23.46;7757
Maldives;MDV;07.05.2021;428831;300664;128167;1603;4303;79.33;55.62;23.71;7961
Maldives;MDV;08.05.2021;431792;300906;130886;2961;4606;79.88;55.67;24.21;8521
Maldives;MDV;09.05.2021;435236;301239;133997;3444;4158;80.52;55.73;24.79;7692
Maldives;MDV;10.05.2021;437912;301707;136205;2676;3611;81.01;55.82;25.2;6680
Maldives;MDV;11.05.2021;440987;302097;138890;3075;3152;81.58;55.89;25.69;5831
Maldives;MDV;12.05.2021;442560;302482;140078;1573;2684;81.87;55.96;25.91;4965
Maldives;MDV;13.05.2021;443176;302506;140670;616;2278;81.99;55.96;26.02;4214
Maldives;MDV;14.05.2021;443936;302688;141248;760;2158;82.13;56;26.13;3992
Maldives;MDV;15.05.2021;445887;302974;142913;1951;2014;82.49;56.05;26.44;3726
Maldives;MDV;16.05.2021;448708;303336;145372;2821;1925;83.01;56.12;26.89;3561
Maldives;MDV;17.05.2021;451601;303919;147682;2893;1956;83.55;56.22;27.32;3619
Maldives;MDV;18.05.2021;453829;304394;149435;2228;1835;83.96;56.31;27.65;3395
Maldives;MDV;19.05.2021;455940;304861;151079;2111;1911;84.35;56.4;27.95;3535
Maldives;MDV;20.05.2021;;;;;2067;;;;3824
Maldives;MDV;21.05.2021;459347;305401;153946;;2202;84.98;56.5;28.48;4074
Maldives;MDV;22.05.2021;461852;305850;156002;2505;2281;85.44;56.58;28.86;4220
Maldives;MDV;23.05.2021;464505;306430;158075;2653;2257;85.93;56.69;29.24;4175
Maldives;MDV;24.05.2021;466740;307210;159530;2235;2163;86.35;56.83;29.51;4002
Maldives;MDV;25.05.2021;469381;307927;161454;2641;2222;86.84;56.97;29.87;4111
Maldives;MDV;26.05.2021;470836;308423;162413;1455;2128;87.1;57.06;30.05;3937
Maldives;MDV;27.05.2021;472694;308905;163789;1858;2150;87.45;57.15;30.3;3977
Maldives;MDV;28.05.2021;473035;309022;164013;341;1955;87.51;57.17;30.34;3617
Maldives;MDV;29.05.2021;474625;309444;165181;1590;1825;87.81;57.25;30.56;3376
Maldives;MDV;30.05.2021;476305;309815;166490;1680;1686;88.12;57.32;30.8;3119
Maldives;MDV;31.05.2021;477916;310159;167757;1611;1597;88.41;57.38;31.03;2954
Maldives;MDV;01.06.2021;479294;310405;168889;1378;1416;88.67;57.42;31.24;2620
Maldives;MDV;02.06.2021;480939;310834;170105;1645;1443;88.97;57.5;31.47;2670
Maldives;MDV;03.06.2021;482340;311225;171115;1401;1378;89.23;57.58;31.66;2549
Maldives;MDV;04.06.2021;482628;311325;171303;288;1370;89.29;57.59;31.69;2534
Maldives;MDV;05.06.2021;484003;311740;172263;1375;1340;89.54;57.67;31.87;2479
Maldives;MDV;06.06.2021;485424;312133;173291;1421;1303;89.8;57.74;32.06;2411
Maldives;MDV;07.06.2021;486833;312574;174259;1409;1274;90.06;57.83;32.24;2357
Maldives;MDV;08.06.2021;488203;313085;175118;1370;1273;90.32;57.92;32.4;2355
Maldives;MDV;09.06.2021;489415;313485;175930;1212;1211;90.54;57.99;32.55;2240
Maldives;MDV;10.06.2021;490407;313609;176798;992;1152;90.73;58.02;32.71;2131
Maldives;MDV;11.06.2021;;;;;1213;;;;2244
Maldives;MDV;12.06.2021;491834;313865;177969;;1119;90.99;58.06;32.92;2070
Maldives;MDV;13.06.2021;492718;314059;178659;884;1042;91.15;58.1;33.05;1928
Maldives;MDV;14.06.2021;493630;314194;179436;912;971;91.32;58.13;33.2;1796
Maldives;MDV;15.06.2021;494794;314538;180256;1164;942;91.54;58.19;33.35;1743
